grover-noancilla_nativegates_ibm_qiskit_opt0_10.qasm,10,65352,20,79564,39032,0,39032,0
grover-noancilla_nativegates_ibm_qiskit_opt0_2.qasm,2,4,4,6,0,0,1,0
grover-noancilla_nativegates_ibm_qiskit_opt0_3.qasm,3,30,6,50,9,0,9,1
grover-noancilla_nativegates_ibm_qiskit_opt0_4.qasm,4,120,8,194,52,0,52,0
grover-noancilla_nativegates_ibm_qiskit_opt0_5.qasm,5,346,10,504,174,0,174,0
grover-noancilla_nativegates_ibm_qiskit_opt0_5.qasm,5,346,10,504,174,0,174,0
grover-noancilla_nativegates_ibm_qiskit_opt0_6.qasm,6,1144,12,1574,512,0,512,0
grover-noancilla_nativegates_ibm_qiskit_opt0_7.qasm,7,2908,14,3758,1680,0,1680,0
grover-noancilla_nativegates_ibm_qiskit_opt0_7.qasm,7,2908,14,3758,1680,0,1680,0
grover-noancilla_nativegates_ibm_qiskit_opt0_8.qasm,8,7716,16,9678,4544,0,4544,0
grover-noancilla_nativegates_ibm_qiskit_opt0_9.qasm,9,23092,18,28426,13728,0,13728,0
grover-noancilla_nativegates_ibm_qiskit_opt0_7.qasm,7,2908,14,3758,1680,0,1680,0
grover-noancilla_nativegates_ibm_qiskit_opt0_8.qasm,8,7716,16,9678,4544,0,4544,0
grover-noancilla_nativegates_ibm_qiskit_opt0_9.qasm,9,23092,18,28426,13728,0,13728,0
