qpeinexact_nativegates_ibm_qiskit_opt0_16.qasm,16,180,31,727,261,0,261,0
qpeinexact_nativegates_ibm_qiskit_opt0_17.qasm,17,192,33,817,296,0,296,0
qpeinexact_nativegates_ibm_qiskit_opt0_18.qasm,18,204,35,909,330,0,330,0
qpeinexact_nativegates_ibm_qiskit_opt0_19.qasm,19,216,37,1009,369,0,369,0
qpeinexact_nativegates_ibm_qiskit_opt0_2.qasm,2,11,3,13,2,0,3,0
qpeinexact_nativegates_ibm_qiskit_opt0_20.qasm,20,228,39,1111,407,0,407,0
qpeinexact_nativegates_ibm_qiskit_opt0_21.qasm,21,240,41,1221,450,0,450,0
qpeinexact_nativegates_ibm_qiskit_opt0_22.qasm,22,252,43,1333,492,0,492,0
qpeinexact_nativegates_ibm_qiskit_opt0_23.qasm,23,264,45,1453,539,0,539,0
qpeinexact_nativegates_ibm_qiskit_opt0_24.qasm,24,276,47,1575,585,0,585,0
qpeinexact_nativegates_ibm_qiskit_opt0_25.qasm,25,288,49,1705,636,0,636,0
qpeinexact_nativegates_ibm_qiskit_opt0_3.qasm,3,24,5,33,9,0,9,1
qpeinexact_nativegates_ibm_qiskit_opt0_26.qasm,26,300,51,1837,686,0,686,0
qpeinexact_nativegates_ibm_qiskit_opt0_27.qasm,27,312,53,1977,741,0,741,0
qpeinexact_nativegates_ibm_qiskit_opt0_28.qasm,28,324,55,2119,795,0,795,0
qpeinexact_nativegates_ibm_qiskit_opt0_29.qasm,29,336,57,2269,854,0,854,0
qpeinexact_nativegates_ibm_qiskit_opt0_30.qasm,30,348,59,2421,912,0,912,0
qpeinexact_nativegates_ibm_qiskit_opt0_31.qasm,31,360,61,2581,975,0,975,0
qpeinexact_nativegates_ibm_qiskit_opt0_32.qasm,32,372,63,2743,1037,0,1037,0
qpeinexact_nativegates_ibm_qiskit_opt0_33.qasm,33,384,65,2913,1104,0,1104,0
qpeinexact_nativegates_ibm_qiskit_opt0_34.qasm,34,396,67,3085,1170,0,1170,0
qpeinexact_nativegates_ibm_qiskit_opt0_35.qasm,35,408,69,3265,1241,0,1241,0
qpeinexact_nativegates_ibm_qiskit_opt0_36.qasm,36,420,71,3447,1311,0,1311,0
qpeinexact_nativegates_ibm_qiskit_opt0_37.qasm,37,432,73,3637,1386,0,1386,0
qpeinexact_nativegates_ibm_qiskit_opt0_38.qasm,38,444,75,3829,1460,0,1460,0
qpeinexact_nativegates_ibm_qiskit_opt0_39.qasm,39,456,77,4029,1539,0,1539,0
qpeinexact_nativegates_ibm_qiskit_opt0_40.qasm,40,468,79,4231,1617,0,1617,0
qpeinexact_nativegates_ibm_qiskit_opt0_7.qasm,7,72,13,157,51,0,51,0
qpeinexact_nativegates_ibm_qiskit_opt0_8.qasm,8,84,15,199,65,0,65,0
qpeinexact_nativegates_ibm_qiskit_opt0_9.qasm,9,96,17,249,84,0,84,0
qpeinexact_nativegates_ibm_qiskit_opt0_26.qasm,26,300,51,1837,686,0,686,0
qpeinexact_nativegates_ibm_qiskit_opt0_27.qasm,27,312,53,1977,741,0,741,0
qpeinexact_nativegates_ibm_qiskit_opt0_28.qasm,28,324,55,2119,795,0,795,0
qpeinexact_nativegates_ibm_qiskit_opt0_29.qasm,29,336,57,2269,854,0,854,0
qpeinexact_nativegates_ibm_qiskit_opt0_30.qasm,30,348,59,2421,912,0,912,0
qpeinexact_nativegates_ibm_qiskit_opt0_31.qasm,31,360,61,2581,975,0,975,0
qpeinexact_nativegates_ibm_qiskit_opt0_32.qasm,32,372,63,2743,1037,0,1037,0
qpeinexact_nativegates_ibm_qiskit_opt0_33.qasm,33,384,65,2913,1104,0,1104,0
qpeinexact_nativegates_ibm_qiskit_opt0_34.qasm,34,396,67,3085,1170,0,1170,0
qpeinexact_nativegates_ibm_qiskit_opt0_35.qasm,35,408,69,3265,1241,0,1241,0
qpeinexact_nativegates_ibm_qiskit_opt0_36.qasm,36,420,71,3447,1311,0,1311,0
qpeinexact_nativegates_ibm_qiskit_opt0_37.qasm,37,432,73,3637,1386,0,1386,0
