qft_nativegates_ibm_qiskit_opt0_12.qasm,12,95,36,396,150,0,150,0
qft_nativegates_ibm_qiskit_opt0_14.qasm,14,111,42,532,203,0,203,0
qft_nativegates_ibm_qiskit_opt0_16.qasm,16,127,48,688,264,0,264,0
qft_nativegates_ibm_qiskit_opt0_18.qasm,18,143,54,864,333,0,333,0
qft_nativegates_ibm_qiskit_opt0_2.qasm,2,15,6,16,5,0,6,0
qft_nativegates_ibm_qiskit_opt0_10.qasm,10,79,30,280,105,0,105,0
qft_nativegates_ibm_qiskit_opt0_11.qasm,11,87,33,334,125,0,125,0
qft_nativegates_ibm_qiskit_opt0_13.qasm,13,103,39,460,174,0,174,0
qft_nativegates_ibm_qiskit_opt0_15.qasm,15,119,45,606,231,0,231,0
qft_nativegates_ibm_qiskit_opt0_17.qasm,17,135,51,772,296,0,296,0
qft_nativegates_ibm_qiskit_opt0_19.qasm,19,151,57,958,369,0,369,0
qft_nativegates_ibm_qiskit_opt0_20.qasm,20,159,60,1060,410,0,410,0
qft_nativegates_ibm_qiskit_opt0_21.qasm,21,167,63,1164,450,0,450,0
qft_nativegates_ibm_qiskit_opt0_22.qasm,22,175,66,1276,495,0,495,0
qft_nativegates_ibm_qiskit_opt0_23.qasm,23,183,69,1390,539,0,539,0
qft_nativegates_ibm_qiskit_opt0_24.qasm,24,191,72,1512,588,0,588,0
qft_nativegates_ibm_qiskit_opt0_25.qasm,25,199,75,1636,636,0,636,0
qft_nativegates_ibm_qiskit_opt0_3.qasm,3,23,9,30,9,0,9,1
qft_nativegates_ibm_qiskit_opt0_4.qasm,4,31,12,52,18,0,18,0
qft_nativegates_ibm_qiskit_opt0_5.qasm,5,39,15,76,26,0,26,0
qft_nativegates_ibm_qiskit_opt0_6.qasm,6,47,18,108,39,0,39,0
qft_nativegates_ibm_qiskit_opt0_7.qasm,7,55,21,142,51,0,51,0
qft_nativegates_ibm_qiskit_opt0_8.qasm,8,63,24,184,68,0,68,0
qft_nativegates_ibm_qiskit_opt0_9.qasm,9,71,27,228,84,0,84,0
qft_nativegates_ibm_qiskit_opt0_26.qasm,26,207,78,1768,689,0,689,0
qft_nativegates_ibm_qiskit_opt0_27.qasm,27,215,81,1902,741,0,741,0
qft_nativegates_ibm_qiskit_opt0_28.qasm,28,223,84,2044,798,0,798,0
qft_nativegates_ibm_qiskit_opt0_29.qasm,29,231,87,2188,854,0,854,0
qft_nativegates_ibm_qiskit_opt0_30.qasm,30,239,90,2340,915,0,915,0
qft_nativegates_ibm_qiskit_opt0_31.qasm,31,247,93,2494,975,0,975,0
qft_nativegates_ibm_qiskit_opt0_32.qasm,32,255,96,2656,1040,0,1040,0
qft_nativegates_ibm_qiskit_opt0_33.qasm,33,263,99,2820,1104,0,1104,0
qft_nativegates_ibm_qiskit_opt0_34.qasm,34,271,102,2992,1173,0,1173,0
qft_nativegates_ibm_qiskit_opt0_35.qasm,35,279,105,3166,1241,0,1241,0
qft_nativegates_ibm_qiskit_opt0_36.qasm,36,287,108,3348,1314,0,1314,0
qft_nativegates_ibm_qiskit_opt0_37.qasm,37,295,111,3532,1386,0,1386,0
qft_nativegates_ibm_qiskit_opt0_38.qasm,38,303,114,3724,1463,0,1463,0
qft_nativegates_ibm_qiskit_opt0_39.qasm,39,311,117,3918,1539,0,1539,0
qft_nativegates_ibm_qiskit_opt0_40.qasm,40,319,120,4120,1620,0,1620,0
qft_nativegates_ibm_qiskit_opt0_26.qasm,26,207,78,1768,689,0,689,0
qft_nativegates_ibm_qiskit_opt0_27.qasm,27,215,81,1902,741,0,741,0
qft_nativegates_ibm_qiskit_opt0_28.qasm,28,223,84,2044,798,0,798,0
qft_nativegates_ibm_qiskit_opt0_29.qasm,29,231,87,2188,854,0,854,0
qft_nativegates_ibm_qiskit_opt0_30.qasm,30,239,90,2340,915,0,915,0
qft_nativegates_ibm_qiskit_opt0_31.qasm,31,247,93,2494,975,0,975,0
qft_nativegates_ibm_qiskit_opt0_32.qasm,32,255,96,2656,1040,0,1040,0
qft_nativegates_ibm_qiskit_opt0_33.qasm,33,263,99,2820,1104,0,1104,0
qft_nativegates_ibm_qiskit_opt0_34.qasm,34,271,102,2992,1173,0,1173,0
qft_nativegates_ibm_qiskit_opt0_35.qasm,35,279,105,3166,1241,0,1241,0
qft_nativegates_ibm_qiskit_opt0_36.qasm,36,287,108,3348,1314,0,1314,0
qft_nativegates_ibm_qiskit_opt0_37.qasm,37,295,111,3532,1386,0,1386,0
qft_nativegates_ibm_qiskit_opt0_38.qasm,38,303,114,3724,1463,0,1463,0
qft_nativegates_ibm_qiskit_opt0_39.qasm,39,311,117,3918,1539,0,1539,0
qft_nativegates_ibm_qiskit_opt0_40.qasm,40,319,120,4120,1620,0,1620,0
qft_nativegates_ibm_qiskit_opt0_10.qasm,10,79,30,280,105,0,105,0
qft_nativegates_ibm_qiskit_opt0_11.qasm,11,87,33,334,125,0,125,0
qft_nativegates_ibm_qiskit_opt0_12.qasm,12,95,36,396,150,0,150,0
qft_nativegates_ibm_qiskit_opt0_13.qasm,13,103,39,460,174,0,174,0
qft_nativegates_ibm_qiskit_opt0_14.qasm,14,111,42,532,203,0,203,0
qft_nativegates_ibm_qiskit_opt0_15.qasm,15,119,45,606,231,0,231,0
qft_nativegates_ibm_qiskit_opt0_16.qasm,16,127,48,688,264,0,264,0
qft_nativegates_ibm_qiskit_opt0_17.qasm,17,135,51,772,296,0,296,0
qft_nativegates_ibm_qiskit_opt0_18.qasm,18,143,54,864,333,0,333,0
qft_nativegates_ibm_qiskit_opt0_19.qasm,19,151,57,958,369,0,369,0
qft_nativegates_ibm_qiskit_opt0_20.qasm,20,159,60,1060,410,0,410,0
qft_nativegates_ibm_qiskit_opt0_21.qasm,21,167,63,1164,450,0,450,0
qft_nativegates_ibm_qiskit_opt0_22.qasm,22,175,66,1276,495,0,495,0
qft_nativegates_ibm_qiskit_opt0_23.qasm,23,183,69,1390,539,0,539,0
qft_nativegates_ibm_qiskit_opt0_24.qasm,24,191,72,1512,588,0,588,0
qft_nativegates_ibm_qiskit_opt0_25.qasm,25,199,75,1636,636,0,636,0
qft_nativegates_ibm_qiskit_opt0_26.qasm,26,207,78,1768,689,0,689,0
qft_nativegates_ibm_qiskit_opt0_27.qasm,27,215,81,1902,741,0,741,0
qft_nativegates_ibm_qiskit_opt0_28.qasm,28,223,84,2044,798,0,798,0
qft_nativegates_ibm_qiskit_opt0_29.qasm,29,231,87,2188,854,0,854,0
qft_nativegates_ibm_qiskit_opt0_3.qasm,3,23,9,30,9,0,9,1
qft_nativegates_ibm_qiskit_opt0_30.qasm,30,239,90,2340,915,0,915,0
qft_nativegates_ibm_qiskit_opt0_31.qasm,31,247,93,2494,975,0,975,0
qft_nativegates_ibm_qiskit_opt0_32.qasm,32,255,96,2656,1040,0,1040,0
qft_nativegates_ibm_qiskit_opt0_33.qasm,33,263,99,2820,1104,0,1104,0
qft_nativegates_ibm_qiskit_opt0_34.qasm,34,271,102,2992,1173,0,1173,0
qft_nativegates_ibm_qiskit_opt0_35.qasm,35,279,105,3166,1241,0,1241,0
qft_nativegates_ibm_qiskit_opt0_36.qasm,36,287,108,3348,1314,0,1314,0
qft_nativegates_ibm_qiskit_opt0_37.qasm,37,295,111,3532,1386,0,1386,0
qft_nativegates_ibm_qiskit_opt0_38.qasm,38,303,114,3724,1463,0,1463,0
qft_nativegates_ibm_qiskit_opt0_39.qasm,39,311,117,3918,1539,0,1539,0
qft_nativegates_ibm_qiskit_opt0_4.qasm,4,31,12,52,18,0,18,0
qft_nativegates_ibm_qiskit_opt0_40.qasm,40,319,120,4120,1620,0,1620,0
qft_nativegates_ibm_qiskit_opt0_5.qasm,5,39,15,76,26,0,26,0
qft_nativegates_ibm_qiskit_opt0_6.qasm,6,47,18,108,39,0,39,0
qft_nativegates_ibm_qiskit_opt0_7.qasm,7,55,21,142,51,0,51,0
qft_nativegates_ibm_qiskit_opt0_8.qasm,8,63,24,184,68,0,68,0
qft_nativegates_ibm_qiskit_opt0_9.qasm,9,71,27,228,84,0,84,0
