su2random_nativegates_ibm_qiskit_opt0_20.qasm,20,102,40,1070,570,0,570,0
su2random_nativegates_ibm_qiskit_opt0_13.qasm,13,74,26,559,234,0,234,0
su2random_nativegates_ibm_qiskit_opt0_13.qasm,13,74,26,559,234,0,234,0
su2random_nativegates_ibm_qiskit_opt0_17.qasm,17,90,34,833,408,0,408,0
su2random_nativegates_ibm_qiskit_opt0_10.qasm,10,62,20,385,135,0,135,0
su2random_nativegates_ibm_qiskit_opt0_11.qasm,11,66,22,440,165,0,165,0
su2random_nativegates_ibm_qiskit_opt0_8.qasm,8,54,16,284,84,0,84,0
su2random_nativegates_ibm_qiskit_opt0_12.qasm,12,70,24,498,198,0,198,0
su2random_nativegates_ibm_qiskit_opt0_15.qasm,15,82,30,690,315,0,315,0
su2random_nativegates_ibm_qiskit_opt0_5.qasm,5,42,10,155,30,0,30,0
su2random_nativegates_ibm_qiskit_opt0_6.qasm,6,46,12,195,45,0,45,0
su2random_nativegates_ibm_qiskit_opt0_3.qasm,3,34,6,84,9,0,9,1
su2random_nativegates_ibm_qiskit_opt0_4.qasm,4,38,8,118,18,0,18,0
su2random_nativegates_ibm_qiskit_opt0_9.qasm,9,58,18,333,108,0,108,0
su2random_nativegates_ibm_qiskit_opt0_19.qasm,19,98,38,988,513,0,513,0
su2random_nativegates_ibm_qiskit_opt0_7.qasm,7,50,14,238,63,0,63,0
su2random_nativegates_ibm_qiskit_opt0_18.qasm,18,94,36,909,459,0,459,0
su2random_nativegates_ibm_qiskit_opt0_2.qasm,2,28,4,53,3,0,4,0
su2random_nativegates_ibm_qiskit_opt0_14.qasm,14,78,28,623,273,0,273,0
su2random_nativegates_ibm_qiskit_opt0_16.qasm,16,86,32,760,360,0,360,0
su2random_nativegates_ibm_qiskit_opt0_13.qasm,13,74,26,559,234,0,234,0
su2random_nativegates_ibm_qiskit_opt0_17.qasm,17,90,34,833,408,0,408,0
su2random_nativegates_ibm_qiskit_opt0_10.qasm,10,62,20,385,135,0,135,0
su2random_nativegates_ibm_qiskit_opt0_11.qasm,11,66,22,440,165,0,165,0
su2random_nativegates_ibm_qiskit_opt0_8.qasm,8,54,16,284,84,0,84,0
su2random_nativegates_ibm_qiskit_opt0_12.qasm,12,70,24,498,198,0,198,0
su2random_nativegates_ibm_qiskit_opt0_15.qasm,15,82,30,690,315,0,315,0
su2random_nativegates_ibm_qiskit_opt0_5.qasm,5,42,10,155,30,0,30,0
su2random_nativegates_ibm_qiskit_opt0_6.qasm,6,46,12,195,45,0,45,0
su2random_nativegates_ibm_qiskit_opt0_3.qasm,3,34,6,84,9,0,9,1
su2random_nativegates_ibm_qiskit_opt0_4.qasm,4,38,8,118,18,0,18,0
su2random_nativegates_ibm_qiskit_opt0_9.qasm,9,58,18,333,108,0,108,0
su2random_nativegates_ibm_qiskit_opt0_19.qasm,19,98,38,988,513,0,513,0
su2random_nativegates_ibm_qiskit_opt0_7.qasm,7,50,14,238,63,0,63,0
su2random_nativegates_ibm_qiskit_opt0_18.qasm,18,94,36,909,459,0,459,0
su2random_nativegates_ibm_qiskit_opt0_2.qasm,2,28,4,53,3,0,4,0
su2random_nativegates_ibm_qiskit_opt0_14.qasm,14,78,28,623,273,0,273,0
su2random_nativegates_ibm_qiskit_opt0_16.qasm,16,86,32,760,360,0,360,0
